"Piezo Voltage (V)";"Fine In 1 (V)";"Fine In 2 (V)";
69.864220;0.738685;0.249688;
69.889847;0.740458;0.250247;
69.915497;0.737982;0.249162;
69.941124;0.737738;0.248912;
69.966766;0.740516;0.249871;
69.992409;0.738714;0.249462;
70.018036;0.735975;0.248791;
70.043694;0.737997;0.249552;
70.069336;0.739042;0.249180;
70.094971;0.736345;0.248186;
70.120613;0.736768;0.248771;
70.146271;0.739426;0.250001;
70.171890;0.737415;0.249191;
70.197548;0.735025;0.248135;
70.223198;0.737735;0.248745;
70.248825;0.737972;0.248856;
70.274483;0.734917;0.248159;
70.300110;0.735766;0.248795;
70.325760;0.738221;0.249249;
70.351402;0.735846;0.248052;
70.377029;0.734483;0.247749;
70.402687;0.737317;0.249019;
70.428337;0.736513;0.248710;
70.453964;0.733533;0.247483;
70.479614;0.735022;0.248043;
70.505272;0.737536;0.248729;
70.530899;0.734922;0.247977;
70.556549;0.734028;0.248027;
70.582207;0.736529;0.248555;
70.607849;0.734810;0.247573;
70.633492;0.732484;0.246945;
70.659119;0.735333;0.248370;
70.684769;0.736916;0.248889;
70.710426;0.733419;0.247263;
70.736053;0.732793;0.247039;
70.761703;0.735242;0.247955;
70.787361;0.733589;0.247626;
70.812981;0.732195;0.247249;
70.838631;0.735447;0.248161;
70.864265;0.735319;0.247633;
70.889900;0.731539;0.246578;
70.915543;0.732195;0.247441;
70.941193;0.735190;0.248201;
70.966820;0.733000;0.246898;
70.992477;0.731845;0.246516;
71.018097;0.734889;0.248012;
71.043755;0.733590;0.247706;
71.069405;0.730514;0.246342;
71.095032;0.732813;0.246898;
71.120674;0.734760;0.247585;
71.146332;0.731384;0.246837;
71.171959;0.730778;0.246766;
71.197609;0.733900;0.247356;
71.223267;0.732223;0.246391;
71.248886;0.730035;0.246243;
71.274544;0.732820;0.247516;
71.300171;0.733254;0.247149;
71.325821;0.729822;0.245484;
71.351479;0.730684;0.246363;
71.377098;0.733588;0.247440;
71.402748;0.730738;0.246262;
71.428398;0.729127;0.245556;
71.454025;0.732642;0.246935;
71.479675;0.731281;0.246536;
71.505341;0.728170;0.245322;
71.530975;0.730431;0.246121;
71.556633;0.732711;0.246919;
71.582283;0.728917;0.245734;
71.607910;0.727621;0.245217;
71.633553;0.731570;0.246382;
71.659187;0.730304;0.246158;
71.684830;0.727485;0.245263;
71.710487;0.729727;0.245818;
71.736115;0.730006;0.245752;
71.761757;0.727380;0.245164;
71.787399;0.728460;0.245513;
71.813026;0.730766;0.245920;
71.838676;0.727003;0.244742;
71.864334;0.726208;0.244882;
71.889961;0.730092;0.245971;
