"Piezo Voltage (V)";"Fine In 1 (V)";"Fine In 2 (V)";
65.543686;0.319983;0.223253;
65.547440;0.320928;0.224121;
65.551186;0.322515;0.225616;
65.554939;0.323576;0.227287;
65.558662;0.324263;0.228641;
65.562431;0.324653;0.229392;
65.566177;0.325558;0.230265;
65.569916;0.326792;0.231781;
65.573669;0.328020;0.233354;
65.577415;0.328571;0.234341;
65.581161;0.328976;0.235031;
65.584892;0.329600;0.236025;
65.588661;0.330200;0.237240;
65.592407;0.330856;0.238435;
65.596153;0.331433;0.239232;
65.599899;0.331985;0.240038;
65.603653;0.332510;0.241247;
65.607399;0.333137;0.242524;
65.611115;0.333489;0.243510;
65.614883;0.333506;0.244069;
65.618645;0.333839;0.244869;
65.622383;0.334493;0.246161;
65.626129;0.335532;0.247785;
65.629875;0.336380;0.249050;
65.633621;0.336741;0.249629;
65.637360;0.336897;0.250359;
65.641121;0.337298;0.251681;
65.644867;0.338300;0.253463;
65.648613;0.339533;0.255035;
65.652351;0.340931;0.256145;
65.656113;0.341770;0.256995;
65.659859;0.342144;0.258033;
65.663597;0.342748;0.259505;
65.667343;0.343237;0.260856;
65.671097;0.344586;0.261978;
65.674843;0.345772;0.262750;
65.678574;0.346610;0.263661;
65.682335;0.347204;0.265004;
65.686089;0.347417;0.266264;
65.689835;0.347386;0.266982;
65.693581;0.347873;0.267612;
65.697327;0.348761;0.268324;
65.701080;0.349665;0.269508;
65.704803;0.350287;0.270877;
65.708572;0.350345;0.271833;
65.712318;0.350087;0.272311;
65.716057;0.350184;0.272819;
65.719810;0.350598;0.273650;
65.723557;0.351467;0.275095;
65.727303;0.352366;0.276463;
65.731049;0.352779;0.277330;
65.734802;0.352990;0.278011;
65.738548;0.353419;0.279075;
65.742294;0.353962;0.280303;
65.746033;0.354789;0.281640;
65.749794;0.355672;0.282733;
65.753540;0.356414;0.283723;
65.757278;0.357111;0.284848;
65.761024;0.358017;0.286287;
65.764786;0.358891;0.287425;
65.768524;0.359429;0.288131;
65.772247;0.359938;0.288833;
65.776016;0.360680;0.289900;
65.779762;0.361345;0.291256;
65.783516;0.362197;0.292339;
65.787262;0.362611;0.292719;
65.791008;0.362834;0.293193;
65.794754;0.362799;0.293958;
65.798492;0.363359;0.295219;
65.802254;0.364016;0.296072;
65.806000;0.364626;0.296602;
65.809738;0.364588;0.296884;
65.813477;0.364421;0.297779;
65.817238;0.364176;0.298765;
65.820984;0.364810;0.299452;
65.824730;0.365739;0.299993;
65.828476;0.366311;0.300809;
65.832230;0.366218;0.302024;
65.835976;0.365985;0.302861;
65.839706;0.366232;0.303354;
65.843468;0.367502;0.304269;
65.847221;0.368622;0.305761;
65.850960;0.368920;0.306993;
65.854713;0.368995;0.307637;
65.858459;0.369371;0.308049;
65.862198;0.370600;0.309318;
65.865936;0.371789;0.310846;
65.869698;0.372104;0.311561;
65.873444;0.372181;0.311837;
65.877190;0.372627;0.312406;
65.880943;0.373643;0.313708;
65.884689;0.374146;0.314481;
65.888435;0.374101;0.314639;
65.892181;0.374207;0.315098;
65.895935;0.374720;0.316082;
65.899681;0.375247;0.316704;
65.903419;0.375265;0.316944;
65.907150;0.375224;0.317413;
65.910912;0.375455;0.318212;
65.914665;0.375518;0.318521;
65.918411;0.375494;0.318759;
65.922157;0.375814;0.319656;
65.925903;0.376043;0.320483;
65.929657;0.376035;0.320653;
65.933380;0.375819;0.320910;
65.937149;0.376604;0.322167;
65.940895;0.377323;0.323086;
65.944649;0.377375;0.323309;
65.948395;0.377058;0.323771;
65.952141;0.377896;0.325238;
65.955879;0.379260;0.326095;
65.959618;0.379494;0.326374;
65.963379;0.379264;0.327158;
65.967125;0.379657;0.328250;
65.970871;0.381281;0.328812;
65.974617;0.381698;0.329245;
65.978371;0.381425;0.330137;
65.982117;0.381551;0.330545;
65.985863;0.382651;0.330819;
65.989609;0.383059;0.331380;
65.993362;0.382668;0.332089;
65.997101;0.382507;0.331919;
66.000824;0.383357;0.332187;
66.004601;0.383679;0.333134;
66.008339;0.383153;0.333446;
66.012093;0.382956;0.333021;
66.015839;0.383399;0.333619;
66.019585;0.383455;0.334427;
66.023331;0.382979;0.334432;
66.027061;0.382918;0.334141;
66.030830;0.383291;0.335136;
66.034576;0.383481;0.335839;
66.038322;0.383392;0.335789;
66.042076;0.383691;0.336140;
66.045822;0.383897;0.337235;
66.049561;0.384241;0.337691;
66.053307;0.384770;0.337982;
66.057053;0.385122;0.338930;
66.060806;0.385316;0.339648;
66.064552;0.385942;0.339874;
66.068291;0.386773;0.340626;
66.072044;0.387046;0.341389;
66.075798;0.386731;0.341429;
66.079544;0.387403;0.341652;
66.083290;0.388377;0.342589;
66.087036;0.388159;0.342828;
66.090790;0.387445;0.342392;
66.094513;0.388267;0.343042;
66.098282;0.389104;0.343762;
66.102020;0.388542;0.343485;
66.105766;0.387753;0.343263;
66.109520;0.388135;0.343770;
66.113266;0.388950;0.344226;
66.117012;0.388394;0.343919;
66.120750;0.387447;0.343808;
66.124512;0.387692;0.344348;
66.128258;0.388343;0.344503;
66.132004;0.388059;0.344390;
66.135750;0.387497;0.344894;
66.139503;0.387585;0.345279;
66.143250;0.388149;0.345502;
66.146988;0.388438;0.345917;
66.150742;0.388304;0.346809;
66.154480;0.388697;0.347142;
66.158234;0.389043;0.347101;
66.161957;0.389621;0.347916;
66.165726;0.389937;0.348783;
66.169472;0.390289;0.348878;
66.173225;0.390521;0.348677;
66.176971;0.390758;0.349372;
66.180717;0.391156;0.350144;
66.184464;0.391478;0.349966;
