"Piezo Voltage (V)";"Fine In 1 (V)";"Fine In 2 (V)";
71.377045;0.284540;0.751961;
71.402695;0.283661;0.751536;
71.428352;0.284528;0.754589;
71.453979;0.284577;0.752710;
71.479630;0.283770;0.750007;
71.505287;0.284121;0.752932;
71.530907;0.283904;0.753102;
71.556564;0.283588;0.749656;
71.582207;0.283829;0.750614;
71.607849;0.284161;0.753033;
71.633499;0.282902;0.750032;
71.659134;0.283210;0.748726;
71.684784;0.284476;0.752069;
71.710442;0.283409;0.750839;
71.736061;0.282194;0.747564;
71.761719;0.283458;0.749673;
71.787369;0.284495;0.751218;
71.812996;0.282561;0.747837;
71.838654;0.282133;0.747298;
71.864288;0.283805;0.750452;
71.889923;0.283410;0.748627;
